,hour,generated_power,temperatureC,dewpointC,pressurehPa,wind_direction_degrees,wind_speed_KMH,wind_speed_gustKMH,Humidity,hourly_precipMM,daily_rainMM,solar_radiation_Watts_m2
14851,8,1072,13,4,1017,9,4,12,54,0,0,294
14852,9,1785,14,4,1017,53,6,19,50,0,0,494
14853,10,4049,16,5,1016,142,3,24,47,0,0,649
14854,11,5044,17,4,1016,78,11,17,42,0,0,780
14855,12,5639,19,4,1016,23,9,17,38,0,0,870
14856,13,5555,20,5,1015,345,12,12,37,0,0,889
14857,14,4679,22,7,1014,296,11,17,38,0,0,872
14858,15,3038,19,8,1014,348,8,27,51,0,0,784
14859,16,1801,20,8,1014,321,8,24,48,0,0,670
14860,17,2155,20,10,1013,304,8,24,51,0,0,513
14861,18,1212,20,10,1013,324,17,27,51,0,0,323
14862,19,347,19,10,1013,355,4,20,53,0,0,125
14863,20,46,19,10,1014,350,1,6,57,0,0,11
14864,21,0,18,10,1014,350,0,1,59,0,0,0
14865,22,0,17,10,1014,350,0,1,65,0,0,0
14866,23,0,17,10,1015,140,6,9,63,0,0,0
14867,0,0,17,8,1015,149,4,12,56,0,0,0
14868,1,0,16,7,1015,128,6,12,56,0,0,0
14869,2,0,16,7,1015,107,9,17,56,0,0,0
14870,3,0,16,7,1015,134,16,25,57,0,0,0
14871,4,0,15,7,1015,194,12,29,58,0,0,0
14872,5,0,15,6,1015,168,16,19,56,0,0,0
14873,6,0,14,6,1015,105,12,25,58,0,0,5
14874,7,518,14,5,1015,128,12,32,55,0,0,104
14875,8,1063,15,6,1015,57,20,24,54,0,0,283
14876,9,1834,16,6,1016,67,14,17,52,0,0,473
14877,10,3975,18,7,1015,65,8,20,50,0,0,629
14878,11,4816,20,8,1015,91,9,16,46,0,0,761
14879,12,5490,21,8,1015,32,8,24,43,0,0,846
14880,13,5371,22,9,1015,121,1,20,42,0,0,872
14881,14,4410,24,10,1014,266,12,17,42,0,0,851
14882,15,2928,21,10,1014,284,12,24,50,0,0,773
14883,16,1819,21,10,1014,331,30,30,50,0,0,649
14884,17,2109,21,10,1014,355,16,22,52,0,0,487
14885,18,1190,20,11,1014,313,17,19,57,0,0,306
14886,19,352,19,9,1014,326,9,22,54,0,0,113
14887,20,46,17,8,1014,355,9,14,54,0,0,7
14888,21,0,17,8,1014,355,0,3,56,0,0,0
14889,22,0,17,9,1014,124,3,4,61,0,0,0
14890,23,0,17,9,1014,133,4,8,61,0,0,0
14891,0,0,15,13,1013,191,1,4,90,0,0,0
14892,1,0,14,12,1013,159,6,6,91,0,0,0
14893,2,0,14,13,1013,196,3,6,92,0,0,0
14894,3,0,14,13,1013,165,3,4,92,0,0,0
14895,4,0,14,13,1013,117,4,8,93,0,0,0
14896,5,0,14,13,1012,165,1,8,93,0,0,0
14897,6,0,14,13,1013,184,0,1,92,0,0,0
14898,7,144,13,12,1013,290,1,4,94,0,0,23
14899,8,505,14,13,1014,199,4,4,92,0,0,83
14900,9,575,15,13,1014,254,3,8,90,0,0,91
14901,10,1538,14,12,1014,277,4,14,91,0,0,223
14902,11,923,15,12,1014,333,9,20,86,0,0,167
14903,12,1170,15,12,1015,298,12,20,85,0,0,191
14904,13,2397,15,12,1015,296,19,19,84,0,0,392
14905,14,1233,14,11,1015,344,6,25,82,0,0,192
14906,15,1440,14,10,1015,328,19,38,78,0,0,237
14907,16,2317,16,11,1015,273,14,29,71,0,0,823
14908,17,1357,14,10,1015,310,20,33,78,0,0,229
14909,18,978,14,10,1015,281,17,22,77,0,0,197
14910,19,502,14,10,1015,302,11,37,78,0,0,77
14911,20,48,13,10,1016,311,20,25,81,0,0,7
14912,21,0,13,10,1016,355,6,19,83,0,0,0
14913,22,0,12,10,1016,342,4,12,82,0,0,0
14914,23,0,12,10,1016,314,6,16,84,0,0,0
14915,0,0,12,9,1016,345,9,16,84,0,0,0
14916,1,0,11,8,1016,332,1,8,84,0,0,0
14917,2,0,11,8,1016,5,0,8,85,0,0,0
14918,3,0,11,8,1016,331,1,12,84,0,0,0
14919,4,0,11,8,1016,350,3,11,84,0,0,0
14920,5,0,10,8,1016,19,3,6,85,0,0,0
14921,6,49,10,8,1016,322,1,11,85,0,0,9
14922,7,656,11,8,1017,329,6,9,84,0,0,120
14923,8,1154,12,9,1017,329,8,12,81,0,0,309
14924,9,2095,15,10,1017,5,8,14,72,0,0,499
14925,10,4075,16,9,1017,5,4,17,63,0,0,650
14926,11,5012,18,10,1016,35,9,16,57,0,0,777
14927,12,5444,21,11,1016,272,3,14,52,0,0,858
14928,13,5452,19,11,1016,274,9,25,59,0,0,882
14929,14,4501,20,11,1015,323,17,22,56,0,0,856
14930,15,3202,20,10,1015,269,6,24,55,0,0,791
14931,16,1881,20,10,1014,302,14,24,52,0,0,664
14932,17,2105,21,10,1014,341,4,22,51,0,0,496
14933,18,1224,20,9,1014,325,20,29,50,0,0,329
14934,19,365,20,10,1014,13,4,16,52,0,0,130
14935,20,61,18,10,1014,325,6,12,57,0,0,11
14936,21,0,17,9,1015,273,1,4,59,0,0,0
14937,22,0,15,12,1016,228,1,4,85,0,0,0
14938,23,0,14,12,1016,204,1,3,89,0,0,0
14939,0,0,13,12,1016,258,6,11,90,0,0,0
14940,1,0,13,12,1016,247,1,6,93,0,0,0
14941,2,0,13,12,1016,279,1,9,93,0,0,0
14942,3,0,13,11,1016,288,4,11,90,0,0,0
14943,4,0,12,11,1016,288,6,9,90,0,0,0
14944,5,0,12,10,1016,257,1,12,88,0,0,0
14945,6,0,12,10,1016,265,4,6,86,0,0,0
14946,7,282,12,10,1017,269,6,9,85,0,0,32
14947,8,813,12,10,1017,346,4,6,84,0,0,130
14948,9,2205,14,10,1018,187,6,12,74,0,0,439
14949,10,1999,14,10,1018,193,11,14,74,0,0,320
14950,11,1782,14,10,1018,221,4,14,74,0,0,302
14951,12,5915,15,10,1018,171,3,20,70,0,0,963
14952,13,5396,15,10,1018,303,22,22,73,0,0,510
14953,14,4241,16,10,1018,261,3,19,70,0,0,831
14954,15,3104,16,10,1018,289,6,16,69,0,0,554
14955,16,2056,15,10,1018,236,11,20,70,0,0,468
14956,17,952,15,11,1018,266,6,17,77,0,0,155
14957,18,313,14,11,1018,252,4,16,85,0,0,33
14958,19,195,13,12,1018,227,4,9,92,0,0,28
14959,22,0,12,11,1019,327,6,17,93,0,3,0
14960,23,0,12,10,1019,311,8,11,90,0,3,0
14961,0,0,11,10,1019,350,4,9,89,0,0,0
14962,1,0,11,9,1019,346,1,8,88,0,0,0
14963,2,0,11,8,1019,302,0,4,82,0,0,0
14964,3,0,10,7,1019,341,3,4,82,0,0,0
14965,4,0,9,7,1020,341,0,0,87,0,0,0
14966,5,0,9,8,1019,341,0,1,90,0,0,0
14967,6,38,9,8,1020,114,1,4,90,0,0,5
14968,7,856,10,8,1020,311,4,11,86,0,0,167
14969,8,963,10,8,1020,338,4,14,89,0,1,234
14970,9,1023,12,9,1021,335,14,14,81,0,1,134
14971,10,4709,12,8,1021,312,6,19,74,0,1,770
14972,11,3775,13,7,1022,346,14,27,67,0,1,969
14973,12,3388,13,7,1022,327,6,25,64,0,1,232
14974,13,3425,13,6,1022,344,9,35,62,0,1,176
14975,14,4803,14,5,1022,355,22,29,57,0,1,911
14976,15,3732,14,6,1022,344,16,38,58,0,1,819
14977,16,2048,14,5,1022,305,3,33,55,0,1,691
14978,17,2362,13,6,1022,319,22,37,63,0,1,561
14979,18,1123,13,5,1022,23,19,35,60,0,1,367
14980,19,444,12,6,1023,271,4,30,67,0,1,149
14981,20,60,11,5,1023,360,12,27,66,0,1,11
14982,21,0,11,6,1023,343,6,14,71,0,1,0
14983,22,0,10,6,1024,332,4,9,73,0,1,0
14984,23,0,10,6,1024,342,3,9,76,0,1,0
14985,0,0,10,6,1025,26,1,6,75,0,0,0
14986,1,0,10,6,1024,355,0,1,76,0,0,0
14987,3,0,10,6,1024,198,1,9,80,0,0,0
14988,4,0,8,6,1024,118,1,4,83,0,0,0
14989,5,0,8,6,1024,194,4,6,85,0,0,0
14990,6,0,8,5,1024,128,1,4,85,0,0,5
14991,7,479,8,6,1025,123,3,4,88,0,0,72
14992,8,1259,10,8,1025,107,4,6,88,0,0,309
14993,9,1460,12,8,1026,202,3,4,80,0,0,515
14994,10,1834,13,8,1026,5,4,12,75,0,0,318
14995,11,1834,13,8,1026,328,8,17,72,0,0,311
14996,12,2530,13,9,1026,261,6,12,75,0,0,350
14997,13,2715,12,9,1026,296,6,22,79,0,0,436
14998,14,4429,14,9,1026,275,3,17,74,0,0,283
14999,15,3372,14,8,1025,266,9,30,69,0,0,352
15000,16,2360,14,9,1025,315,19,27,71,0,0,441
15001,17,2335,15,8,1025,292,16,27,66,0,0,533
15002,18,1306,15,9,1024,5,19,33,68,0,0,332
15003,19,371,14,8,1024,321,19,25,69,0,0,139
15004,20,59,13,9,1024,301,3,19,77,0,0,9
15005,21,0,12,9,1025,348,9,16,81,0,0,0
15006,22,0,12,10,1025,336,4,12,84,0,0,0
15007,23,0,12,9,1025,319,4,12,80,0,0,0
15008,0,0,16,12,1016,28,0,3,79,0,0,0
15009,1,0,15,12,1015,28,0,1,81,0,0,0
15010,2,0,14,12,1015,330,0,0,83,0,0,0
15011,3,0,14,12,1015,112,1,3,86,0,0,0
15012,4,0,14,11,1015,116,4,9,81,0,0,0
15013,5,0,17,9,1014,96,6,17,60,0,0,0
15014,6,59,17,6,1014,178,4,24,48,0,0,11
15015,7,717,18,6,1014,109,6,20,45,0,0,132
15016,8,1303,19,6,1015,106,9,14,41,0,0,320
15017,9,2664,21,4,1015,130,14,19,34,0,0,508
15018,10,4082,22,5,1015,45,4,17,31,0,0,661
15019,11,5005,23,5,1014,86,8,22,30,0,0,788
15020,12,5366,25,7,1014,53,3,12,31,0,0,867
15021,13,5383,26,8,1014,44,8,14,31,0,0,904
15022,14,4264,26,11,1013,329,6,14,38,0,0,867
15023,15,3408,25,12,1012,338,3,32,44,0,0,795
15024,16,1991,25,12,1012,11,11,25,44,0,0,675
15025,17,2146,25,12,1012,348,9,25,46,0,0,522
15026,18,1266,24,11,1011,302,16,27,42,0,0,348
15027,19,381,24,12,1011,324,9,17,46,0,0,155
15028,20,69,22,11,1012,340,12,17,51,0,0,14
15029,21,0,21,12,1012,342,3,9,57,0,0,0
15030,22,0,20,12,1012,11,1,12,59,0,0,0
15031,23,0,21,12,1012,61,12,12,58,0,0,0
15032,0,0,20,12,1012,94,1,4,64,0,0,0
15033,1,0,18,12,1012,78,3,3,69,0,0,0
15034,2,0,18,13,1011,83,0,4,69,0,0,0
15035,3,0,17,12,1011,103,1,6,73,0,0,0
15036,4,0,18,11,1011,75,6,11,65,0,0,0
15037,5,0,19,10,1011,205,8,24,56,0,0,0
15038,6,69,19,10,1011,115,11,19,55,0,0,12
15039,7,664,19,9,1011,97,6,29,52,0,0,128
15040,8,1313,21,9,1012,94,16,20,47,0,0,322
15041,9,2611,22,10,1012,113,17,19,45,0,0,496
15042,10,3908,24,10,1012,103,11,16,43,0,0,650
15043,11,4853,26,11,1012,157,8,14,39,0,0,775
15044,12,5172,27,11,1012,59,6,12,36,0,0,856
15045,13,5196,25,12,1012,273,17,22,42,0,0,879
15046,14,4282,25,12,1011,325,12,22,42,0,0,861
15047,15,3394,26,12,1011,244,8,24,42,0,0,795
15048,16,2021,25,10,1011,278,9,27,38,0,0,679
15049,17,2193,24,9,1011,342,9,29,39,0,0,527
15050,19,353,23,12,1010,30,4,17,51,0,0,144
15051,20,79,22,12,1010,298,1,4,54,0,0,16
15052,21,0,20,14,1010,230,1,6,68,0,0,0
15053,22,0,19,12,1011,104,4,9,64,0,0,0
15054,23,0,20,11,1012,161,6,16,59,0,0,0
15055,0,0,19,11,1012,97,11,14,59,0,0,0
15056,1,0,19,11,1012,68,3,19,59,0,0,0
15057,2,0,18,11,1012,69,0,12,62,0,0,0
15058,3,0,17,11,1012,88,1,12,64,0,0,0
15059,4,0,17,10,1012,80,3,9,65,0,0,0
15060,5,0,17,10,1012,98,9,14,64,0,0,0
15061,6,70,16,10,1013,98,6,9,65,0,0,12
15062,7,682,17,11,1013,69,6,12,65,0,0,130
15063,8,1313,18,11,1013,83,14,16,61,0,0,316
15064,9,2732,20,11,1013,72,16,20,57,0,0,497
15065,10,4009,22,12,1013,106,11,19,54,0,0,647
15066,11,4942,23,11,1013,86,17,20,47,0,0,773
15067,12,5613,24,11,1013,76,4,16,44,0,0,882
15068,13,961,22,11,1013,304,12,17,51,0,0,171
15069,14,1174,21,11,1013,5,8,14,53,0,0,211
15070,15,2221,22,11,1013,327,6,22,48,0,0,366
15071,17,2057,24,12,1012,355,17,20,47,0,0,492
15072,19,531,22,12,1012,340,9,22,51,0,0,169
15073,20,81,22,12,1013,18,6,9,54,0,0,16
15074,21,0,21,12,1013,333,4,9,58,0,0,0
15075,22,0,20,13,1014,176,3,3,63,0,0,0
15076,23,0,20,13,1014,174,1,3,64,0,0,0
15077,0,0,19,13,1014,174,0,1,68,0,0,0
15078,1,0,19,12,1014,133,4,12,68,0,0,0
15079,2,0,18,13,1014,186,4,8,71,0,0,0
15080,3,0,16,13,1014,117,3,4,79,0,0,0
15081,4,0,16,12,1014,65,3,3,77,0,0,0
15082,5,0,16,12,1014,297,0,1,78,0,0,0
15083,6,67,16,12,1015,119,1,6,77,0,0,11
15084,7,788,17,12,1015,128,0,11,72,0,0,144
15085,8,1370,19,13,1016,126,1,8,67,0,0,322
15086,9,1666,21,13,1016,188,8,11,61,0,0,352
15087,10,3854,23,13,1016,114,4,8,55,0,0,647
15088,11,4976,21,13,1016,259,6,14,64,0,0,763
15089,12,5303,21,13,1016,238,3,19,63,0,0,842
15090,13,5317,21,13,1016,314,14,20,62,0,0,877
15091,14,4340,21,13,1016,250,20,20,59,0,0,858
15092,15,3409,22,13,1015,313,4,20,56,0,0,786
15093,16,2026,22,13,1015,5,8,20,55,0,0,670
15094,17,2183,22,12,1015,327,12,24,53,0,0,538
15095,18,1256,22,12,1015,343,6,19,55,0,0,343
15096,19,318,22,12,1015,277,4,19,54,0,0,153
15097,20,85,20,12,1015,275,3,14,63,0,0,18
15098,21,0,19,12,1015,278,3,9,68,0,0,0
15099,22,0,18,13,1015,324,3,8,73,0,0,0
15100,23,0,18,13,1015,278,0,3,72,0,0,0
15101,0,0,17,13,1015,278,1,4,77,0,0,0
15102,1,0,17,14,1014,273,0,3,84,0,0,0
15103,2,0,16,14,1014,248,0,4,85,0,0,0
15104,3,0,15,14,1013,218,3,8,89,0,0,0
15105,4,0,15,13,1013,173,8,11,92,0,0,0
15106,5,0,14,13,1013,146,1,11,94,0,0,0
15107,6,39,14,13,1014,134,1,14,93,0,0,7
15108,7,381,14,13,1014,168,3,12,92,0,0,58
15109,8,693,15,13,1014,131,4,12,91,0,0,114
15110,9,1691,16,14,1014,74,0,8,88,0,0,253
15111,10,3959,18,15,1013,243,3,11,82,0,0,652
15112,11,5135,17,15,1013,277,17,19,84,0,0,773
15113,12,5533,17,14,1013,217,8,17,82,0,0,872
15114,13,3939,17,14,1012,280,11,24,84,0,0,1032
15115,14,3250,16,14,1012,168,8,20,85,0,0,526
15116,15,3632,17,14,1012,246,12,19,83,0,0,856
15117,16,2528,17,13,1011,299,6,19,80,0,0,729
15118,18,1160,16,13,1011,225,4,17,81,0,0,139
15119,19,475,15,12,1011,216,9,16,82,0,0,167
15120,20,106,15,12,1011,182,8,16,86,0,0,21
15121,21,0,14,12,1011,221,6,8,89,0,0,0
15122,22,0,14,12,1012,202,3,16,90,0,0,0
15123,23,0,14,12,1012,227,11,20,90,0,0,0
15124,0,0,14,12,1011,192,14,24,90,0,0,0
15125,1,0,14,12,1011,132,11,17,89,0,0,0
15126,2,0,14,12,1011,227,6,14,87,0,0,0
15127,3,0,14,11,1010,149,8,12,86,0,0,0
15128,4,0,13,11,1010,168,6,16,84,0,0,0
15129,5,0,13,11,1010,217,12,17,83,0,0,0
15130,6,31,13,11,1011,182,9,16,83,0,0,7
15131,7,378,13,10,1011,163,12,16,81,0,0,72
15132,8,1360,13,10,1011,177,8,17,81,0,0,223
15133,9,1568,14,11,1011,252,8,16,77,0,0,246
15134,10,3535,15,11,1011,229,4,20,75,0,0,698
15135,11,5099,16,11,1011,286,6,20,73,0,0,772
15136,12,5500,17,12,1011,234,16,22,72,0,0,861
15137,13,5627,16,11,1011,198,8,24,74,0,0,904
15138,14,3766,17,12,1011,222,6,22,72,0,0,888
15139,15,3549,16,11,1011,277,9,17,73,0,0,807
15140,16,2399,16,12,1011,239,9,19,74,0,0,687
15141,17,2288,17,12,1011,198,4,19,73,0,0,548
15142,18,823,16,12,1011,261,3,14,79,0,0,167
15143,19,478,15,12,1011,261,3,16,80,0,0,90
15144,20,71,15,12,1012,255,4,8,81,0,0,12
15145,21,0,15,12,1012,278,1,8,81,0,0,0
15146,22,0,15,12,1013,73,3,6,82,0,0,0
15147,23,0,14,11,1013,80,4,9,82,0,0,0
15148,0,0,14,11,1012,132,0,3,83,0,0,0
15149,1,0,14,11,1012,146,0,3,85,0,0,0
15150,2,0,14,12,1012,225,1,3,85,0,0,0
15151,3,0,13,11,1012,225,0,0,87,0,0,0
15152,4,0,12,11,1012,225,0,0,89,0,0,0
15153,5,0,12,11,1012,295,0,1,90,0,0,0
15154,6,108,12,10,1012,297,0,1,90,0,0,18
15155,7,547,13,11,1012,65,1,4,89,0,0,118
15156,8,1444,15,12,1012,122,1,4,81,0,0,315
15157,9,2479,17,13,1013,42,3,4,77,0,0,478
15158,10,3868,18,13,1013,172,1,6,71,0,0,636
15159,11,5022,18,13,1013,215,8,16,77,0,0,765
15160,12,5183,18,13,1013,272,12,16,76,0,0,831
15161,13,5307,17,13,1014,298,8,22,80,0,0,870
15162,14,4290,18,14,1013,337,12,14,77,0,0,861
15163,15,3456,18,14,1013,324,14,17,76,0,0,786
15164,16,2235,17,13,1013,251,14,20,78,0,0,659
15165,17,1962,17,13,1013,335,14,19,78,0,0,471
15166,18,1243,17,13,1014,327,17,19,77,0,0,323
15167,19,456,17,13,1014,302,3,12,78,0,0,128
15168,20,82,16,12,1014,350,8,22,80,0,0,16
15169,21,0,15,12,1015,336,1,8,83,0,0,0
15170,22,0,15,12,1015,38,1,8,84,0,0,0
15171,23,0,15,12,1015,60,4,6,84,0,0,0
15172,0,0,15,12,1015,119,1,4,84,0,0,0
15173,1,0,15,12,1015,98,3,3,85,0,0,0
15174,2,0,15,12,1014,97,3,4,85,0,0,0
15175,3,0,14,12,1014,126,3,4,86,0,0,0
15176,4,0,14,12,1014,106,3,4,87,0,0,0
15177,5,0,14,12,1013,120,1,3,89,0,0,0
15178,6,164,14,12,1014,110,1,4,90,0,0,26
15179,7,334,15,13,1014,121,3,4,87,0,0,54
15180,8,1636,16,13,1014,94,3,4,85,0,0,357
15181,11,249,22,15,1012,186,4,14,63,0,0,40
15182,12,392,17,15,1013,269,6,14,88,0,1,63
15183,13,738,17,15,1013,221,1,6,91,0,2,118
15184,14,615,16,15,1013,209,0,12,91,1,3,95
15185,15,568,16,15,1012,293,1,6,92,1,4,90
15186,16,587,16,15,1012,263,1,4,92,1,5,91
15187,17,279,16,15,1012,263,3,11,93,0,6,47
15188,18,114,15,15,1012,296,4,16,94,0,6,18
15189,20,33,15,15,1012,351,4,8,94,0,6,5
15190,21,0,15,15,1011,331,9,16,94,0,6,0
15191,22,0,15,15,1012,29,1,6,94,0,6,0
15192,23,0,15,14,1012,49,4,4,93,0,6,0
15193,0,0,15,14,1011,14,4,11,93,0,0,0
15194,1,0,15,14,1011,76,3,3,93,0,0,0
15195,2,0,15,14,1010,231,1,3,93,0,1,0
15196,3,0,15,15,1010,206,3,6,94,0,1,0
15197,4,0,15,14,1010,248,0,4,94,0,1,0
15198,5,0,15,14,1010,207,6,8,94,0,1,0
15199,6,0,15,15,1011,180,3,6,94,0,1,0
15200,7,475,15,15,1010,207,1,3,94,0,2,77
15201,8,278,15,15,1011,214,1,4,94,0,2,40
15202,9,683,16,15,1011,213,6,11,94,2,5,125
15203,10,313,15,15,1012,193,3,9,94,2,6,39
15204,11,762,15,15,1012,213,6,8,95,2,9,114
15205,12,702,15,15,1013,226,6,11,95,2,10,91
15206,13,952,15,15,1012,226,0,9,95,1,11,158
15207,14,1168,15,15,1012,176,6,8,94,0,12,172
15208,15,2425,16,15,1012,274,4,12,92,0,12,336
15209,16,1131,16,15,1012,286,6,11,89,0,12,200
15210,17,926,16,15,1012,286,4,6,90,0,12,160
15211,18,592,16,15,1011,294,3,9,90,0,12,97
15212,19,310,16,14,1011,270,3,6,90,0,12,53
15213,20,53,15,14,1011,332,1,6,92,0,12,9
15214,21,0,15,14,1012,5,0,6,92,0,12,0
15215,22,0,15,14,1012,344,3,6,94,0,12,0
15216,23,0,15,14,1012,337,1,6,94,0,12,0
15217,0,0,15,14,1012,340,0,0,95,0,0,0
15218,1,0,15,14,1012,334,1,4,95,0,0,0
15219,2,0,15,14,1011,355,1,6,96,0,0,0
15220,3,0,15,14,1011,355,0,3,96,0,0,0
15221,4,0,15,14,1011,355,3,4,96,0,0,0
15222,5,0,15,14,1011,355,0,3,96,0,0,0
15223,6,52,15,14,1011,73,3,3,96,0,0,7
15224,7,648,15,15,1012,195,0,6,96,0,0,97
15225,8,783,16,15,1012,169,8,8,92,0,0,148
15226,9,3128,18,15,1012,116,1,9,83,0,0,663
15227,10,3287,17,15,1012,289,3,12,85,0,0,148
15228,11,1314,18,14,1012,248,11,14,78,0,0,197
15229,12,2224,17,14,1012,279,6,19,83,0,0,360
15230,13,4792,18,15,1012,324,3,11,80,0,0,279
15231,14,4770,19,14,1012,360,4,16,75,0,0,935
15232,15,3775,19,14,1012,338,6,12,74,0,0,896
15233,16,2316,19,14,1012,289,3,17,71,0,0,693
15234,17,2123,20,15,1012,341,6,16,72,0,0,547
15235,18,1281,19,14,1012,270,9,14,73,0,0,204
15236,19,438,19,14,1012,277,6,8,72,0,0,193
15237,20,116,18,14,1013,269,3,11,78,0,0,21
15238,21,0,16,15,1013,328,1,6,87,0,0,0
15239,22,0,16,15,1014,332,4,8,89,0,0,0
15240,23,0,15,13,1014,289,1,1,88,0,0,0
15241,0,0,15,13,1013,289,1,3,88,0,0,0
15242,1,0,15,14,1013,320,4,6,93,0,0,0
15243,2,0,15,13,1013,355,1,3,93,0,0,0
15244,3,0,14,13,1013,360,0,1,93,0,0,0
15245,4,0,14,13,1013,105,0,1,94,0,0,0
15246,5,0,14,13,1013,166,1,3,94,0,0,0
15247,6,0,14,13,1014,150,0,4,93,0,0,5
15248,7,236,14,13,1014,227,0,1,92,0,0,40
15249,8,357,15,13,1015,284,3,3,90,0,0,62
15250,9,1020,15,13,1015,292,1,3,87,0,0,162
15251,10,1013,16,13,1016,277,3,4,87,0,0,142
15252,11,1581,16,13,1016,342,3,9,83,0,0,251
15253,12,1058,17,14,1016,312,4,16,83,0,0,153
15254,13,4797,17,14,1016,259,9,27,82,0,0,1102
15255,14,4505,17,13,1016,298,8,20,78,0,0,965
15256,15,3423,17,13,1015,279,12,25,76,0,0,501
15257,16,2191,17,12,1016,335,14,33,74,0,0,728
15258,17,2307,16,12,1016,355,20,27,73,0,0,552
15259,18,1050,15,11,1016,321,20,30,78,0,0,195
15260,19,417,15,11,1016,335,16,32,80,0,0,67
15261,20,90,14,12,1016,307,11,32,84,0,0,14
15262,21,0,14,12,1016,327,3,19,85,0,0,0
15263,22,0,13,12,1017,280,6,14,88,0,0,0
15264,23,0,13,12,1017,334,4,8,90,0,0,0
15265,0,0,13,12,1017,312,4,8,92,0,0,0
15266,1,0,14,12,1017,343,9,14,92,0,0,0
15267,2,0,13,12,1016,355,6,12,92,0,0,0
15268,3,0,13,12,1016,338,6,9,92,0,0,0
15269,4,0,13,12,1015,337,4,9,91,0,0,0
15270,5,0,13,12,1015,328,0,6,92,0,0,0
15271,6,133,12,11,1015,340,3,4,93,0,0,23
15272,7,798,13,12,1016,331,4,8,93,0,0,153
15273,8,1476,14,12,1016,333,4,12,88,0,0,334
15274,9,3032,16,12,1016,22,1,9,81,0,0,526
15275,10,1310,17,12,1015,308,6,19,73,0,0,225
15276,11,4369,17,13,1015,11,4,24,77,0,0,942
15277,12,4659,17,13,1015,331,4,22,79,0,0,1016
15278,13,5679,17,13,1015,308,25,32,76,0,0,918
15279,14,4338,17,12,1015,321,4,27,73,0,0,896
15280,15,2425,18,13,1014,274,16,30,75,0,0,714
15281,16,2094,17,13,1014,344,17,29,77,0,0,740
15282,17,1801,16,13,1014,292,16,27,79,0,0,541
15283,18,1109,15,12,1014,342,22,25,82,0,0,192
15284,19,508,15,12,1015,304,8,29,85,0,0,98
15285,20,76,14,12,1015,302,4,17,86,0,0,14
15286,21,0,14,12,1016,5,12,19,87,0,0,0
15287,22,0,14,12,1016,5,4,16,88,0,0,0
15288,23,0,14,12,1016,252,8,20,88,0,0,0
15289,0,0,14,12,1016,310,0,14,88,0,0,0
15290,1,0,14,12,1015,340,4,16,89,0,0,0
15291,2,0,14,12,1015,348,1,8,90,0,0,0
15292,3,0,13,12,1015,329,8,8,93,0,1,0
15293,4,0,13,12,1014,277,3,4,94,0,1,0
15294,5,0,13,12,1014,292,1,9,94,0,1,0
15295,6,0,13,12,1014,323,0,4,94,0,1,0
15296,7,184,13,12,1014,275,3,6,94,0,1,30
15297,8,454,14,13,1015,306,4,9,93,0,1,77
15298,9,407,14,13,1015,331,4,11,91,0,1,63
15299,10,953,14,13,1015,281,4,11,89,0,1,158
15300,11,426,14,13,1015,262,11,12,92,0,1,67
15301,12,1872,14,13,1015,309,3,12,91,0,1,355
15302,13,973,15,13,1015,281,3,9,87,0,1,237
15303,14,641,14,13,1015,261,3,11,93,0,1,118
15304,15,354,14,13,1015,271,4,8,95,0,1,60
15305,16,936,15,13,1014,323,12,12,93,0,1,163
15306,17,238,15,13,1014,308,11,12,91,0,1,46
15307,18,212,15,13,1014,346,6,17,92,0,1,37
15308,19,427,15,13,1014,286,11,14,92,0,1,72
15309,20,55,15,13,1014,278,3,16,91,0,1,9
15310,21,0,15,13,1015,298,4,14,92,0,1,0
15311,22,0,14,13,1015,308,3,11,93,0,1,0
15312,23,0,14,13,1015,346,4,12,93,0,1,0
15313,0,0,14,13,1015,265,14,17,93,0,0,0
15314,1,0,14,13,1015,340,1,19,94,0,0,0
15315,2,0,14,13,1014,328,4,9,94,0,0,0
15316,3,0,14,13,1014,301,4,14,94,0,0,0
15317,4,0,14,13,1014,344,6,12,94,0,0,0
15318,5,0,14,13,1014,321,1,9,93,0,0,0
15319,6,76,14,13,1014,286,3,6,93,0,0,12
15320,7,264,14,13,1015,277,3,17,93,0,0,49
15321,8,576,15,13,1015,351,6,12,91,0,0,98
15322,9,856,15,13,1015,355,6,6,89,0,0,142
15323,11,2060,16,13,1016,343,1,14,81,0,0,355
15324,12,2329,16,12,1016,336,8,14,77,0,0,374
15325,13,2510,16,13,1016,302,8,16,80,0,0,422
15326,14,2532,17,12,1016,267,4,14,76,0,0,434
15327,15,3311,17,12,1016,217,14,17,76,0,0,577
15328,16,1674,16,13,1016,271,12,19,82,0,0,290
15329,17,923,16,13,1016,272,6,14,84,0,0,149
15330,18,723,15,12,1016,266,9,16,81,0,0,118
15331,19,391,15,12,1016,286,4,16,84,0,0,69
15332,20,110,15,12,1017,288,4,9,86,0,0,19
15333,21,0,15,13,1017,302,3,6,87,0,0,0
15334,22,0,14,12,1018,284,4,6,88,0,0,0
15335,23,0,15,13,1018,265,3,3,88,0,0,0
15336,0,0,15,13,1018,221,1,6,88,0,0,0
15337,1,0,15,13,1018,211,3,4,89,0,0,0
15338,2,0,15,13,1017,180,1,6,89,0,0,0
15339,3,0,14,13,1017,194,1,8,89,0,0,0
15340,4,0,14,12,1017,182,0,3,90,0,0,0
